tweetcreatedts,username,location,retweetcount,text,hashtags
2021-07-09 23:54:41,HumasKasihan,,0,Anggota Polsek Kasihan dipimpin Aiptu M Zuhri Beserta anggota laksanakan kegiatan Rayonisasi  PPKM Darurat yang dilaksanakan di polsek Sedayu. https://t.co/IVfZ3oPa6S,[]
2021-07-09 23:54:40,BiawakGondrong,"Kota Medan, Sumatera Utara",0,"Vaksinasi Serta Disiplin Mematuhi Protokol Kesehatan.
Yuk Disiplin PPKM https://t.co/ahph5XNxTG",[]
2021-07-09 23:54:38,kursipijat,Rental Kursi jakarta INDONESIA,0,ppkm mikro dimana saja,[]
2021-07-09 23:54:34,widyaaakus,"Jawa Timur, Indonesia",0,"Lagi ngebayangin gaada corona, gaada ppkm.",[]
2021-07-09 23:54:33,BiawakGondrong,"Kota Medan, Sumatera Utara",0,"PPKM Darurat Sudah Tepat.
Yuk Disiplin PPKM https://t.co/uSJuvyCnMy",[]
2021-07-09 23:54:27,yongkiisolendra,Yogyakarta,0,@DaihatsuInd PPKM = Pasti Pirus Kan Menghilang #SeriusGiveaway,"[{'text': 'SeriusGiveaway', 'indices': [47, 62]}]"
2021-07-09 23:54:10,lioooosikocheng,"Bandar Lampung, Lampung",4,"Haihai ioooonizers semuanya 🌿🍃
Apa kabar?
Semoga kalian dalam keadaan yang baik yaa, Aamiin 🥰😸
Ohiya nih, berhubung di Bandar Lampung skrg sedang PPKM Mikro, jadi Pre Order Nasi Bakar Dapur Lioooo kami alihkan via Gofood yaa gengs🥰 https://t.co/QEGZexIxph",[]
2021-07-09 23:53:55,melayd_,"Tasikmalaya, Jawa Barat",0,@Sunda_Fess Cicing diimah da ppkm,[]
2021-07-09 23:53:53,meisteryudha,Indonesia,0,@omgitsmungki @iduyisyudi @adiadv PPKM. Studio tutup 😂,[]
2021-07-09 23:53:52,ahm_aff,Indonesia,0,"@darjofess Durung tentu, opo maneh PPKM ngene. Kadang buka jam 9-14",[]
2021-07-09 23:53:49,iBon_65,Indonesia,0,PPKM Darurat Partai Prihatin unfaedah sedang mengali kuburan sendiri 👏👏👏 https://t.co/8J8YX3ZW6D,[]
2021-07-09 23:52:56,polseksetu2,,0,Pembubaran kerumunan di kafe kopi jln raya Setu Desa Ciledug dalam rangka PPKM Darurat https://t.co/xMVUnQ0P2z,[]
2021-07-09 23:52:55,dehadaud,Denpasar,33,"Cara efektif agar taat mengikuti aturan PPKM Darurat ? 

Selamat pagi manteman, sehat selalu dan tetap taat Prokes
💪💪😍🙏 https://t.co/695gChntoy",[]
2021-07-09 23:52:55,xiyeaon,ND.  KINGS COUNTY.  ,0,@heejisn @Lhangmin PPKM pelan pelan kita menikah.,[]
2021-07-09 23:52:48,Novivitasr,,0,Mulai senin krl cuma buat pekerja esensial &amp; kritikal. Keknya ppkm makin di perketat. Yaudah bagus lah bagus biar cepet udahan nih korona,[]
2021-07-09 23:52:43,urfavolatte,,0,"@afidazhr tapi kita cuman berharap tanpa ngikutin program pemerintah ya sama aja. mau corona selesai juga dari kita sendiri, udah ppkm aja masih pada bandel nongki sana sini kan",[]
2021-07-09 23:52:35,kompascom,Jakarta,4,"BUMN sektor transportasi menyediakan vaksinasi Covid-19 gratis di bandara, stasiun, dan pelabuhan, selama pelaksanaan PPKM darurat. https://t.co/u8HsnyIhsQ",[]
2021-07-09 23:52:32,Hijabbinal020,,0,yuk yg lain yg mau keep dp seabis ppkm juga bisa y say dp gg akan hilang dp terkecil 150 dan ada promo transfer full gratis 30 menit jadi 4 jam 30 mnit ud include room💦😚,[]
2021-07-09 23:52:30,vienz69,CGK - SIN,0,Argghhhh 😩 PPKM (Pagi Pagi Kepengen Masukin) 👉🥺👈,[]
2021-07-09 23:52:29,JasmineG2020,,0,"@kafiradikalis @aniesbaswedan Lagian itu petugas harusnya ngasih contoh yg benar,jangan cuma bisanya nindak pedagang aja,jam PPKM ya cepet pulang kerumah masing2 or ngopinya di kantor aja",[]
2021-07-09 23:52:17,seruaindah,,0,Giat penegakkan PPKM semalam di wilayah Serua https://t.co/gQFu4YwW3w,[]
2021-07-09 23:52:07,PolsekJ59723469,,0,Operasi yustisi gabungan Polsek Jatikalen terapkan PPKM darurat di Warung kopi https://t.co/VeuHc1cEXr,[]
2021-07-09 23:51:41,Ferysplace,"Jakarta Utara, DKI Jakarta",0,"@Ddy445879 @PDemokrat Dalem bgt...
Yuk Disiplin PPKM #terimakasihnakes #RakyatBersamaJokowi","[{'text': 'terimakasihnakes', 'indices': [53, 70]}, {'text': 'RakyatBersamaJokowi', 'indices': [71, 91]}]"
2021-07-09 23:51:05,antaranews,NKRI,1,"DKI sepekan, PPKM Darurat hingga tabung oksigen https://t.co/OzyBQqZctS",[]
2021-07-09 23:51:02,s1204nsenpai,anitwt//kpoptwt//kang retweet,0,"didaerah gue lgi ppkm, yang diizinin jualan cuman sembako doang. Ada 1 yang disuruh tutup malah demo ganti rugi, akhirnya dibiarin karna bandel bgt. dikira yang rugi ente doang",[]
2021-07-09 23:50:54,srumbung_polsek,,0,"Penyekatan jalan dan pengendalian mobilitas merupakan bagian dari Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat di wilayah Pulau Jawa dan Pulau Bali yang berlaku pada 3 sampai 20 Juli 2021.

Kesiapan Satgas Polri https://t.co/mZaawYQ2fM",[]
2021-07-09 23:50:51,Ferysplace,"Jakarta Utara, DKI Jakarta",1,"@PDemokrat Dr pd berpikir negatif, mending mulai bantu jd solusi
Yuk Disiplin PPKM #terimakasihnakes #RakyatBersamaJokowi https://t.co/3nyPot8flt","[{'text': 'terimakasihnakes', 'indices': [83, 100]}, {'text': 'RakyatBersamaJokowi', 'indices': [101, 121]}]"
2021-07-09 23:50:43,rctvcirebon,Cirebon - Indonesia,0,Penertiban PPKM di Kulcim Indramayu https://t.co/W5sLnANmPM,[]
2021-07-09 23:50:37,alaffan11,,0,"Bila masyarakat seperti asn semua dicukupi kebutuhannya, maka sikap masyarakat pasti akan mematuhi ppkm.
Kalian membuat kebijakan yang membuat rakyat makin sengsara 
Ada apakah dibalik semua ini? 
Kenapa covid tiba-tiba meledak, Kenapa tka china berdatangan?

#LengserkanPakLurah https://t.co/UfYZIbWA0X","[{'text': 'LengserkanPakLurah', 'indices': [260, 279]}]"
2021-07-09 23:50:35,AlbertSolo2,"Surakarta, Jawa Tengah",3,Pihak Pemprov DKI Jakarta akan segera memanggil walikota Jakarta Utara untuk di mintai pertanggungjawabannya terkait dengan adanya 2 masjid di Kalurahan Sunter Jakarta Utara yang kemarin masih saja menggelar Ibadah shalat Jum'at berjamaah yang verboden di lakukan selama PPKM.,[]
2021-07-09 23:50:33,dvtaprtma,"Kuningan, Jawa Barat",0,"PPKM = Pelan Pelan kamu menjauh
Sattt",[]
2021-07-09 23:50:29,inong911,,1,"Aparat di lapangan harus lebih tegas dan berani menindak enggak usah banyak debat dengan para pelanggar. 
,,,
Pelanggar PPKM Darurat Diancam Pasal Pidana UU Kekarantinaan dan KUHP
 
https://t.co/rsqJcOIVFA lewat @tribunnews",[]
2021-07-09 23:50:25,putraindonews,,0,"BENTUK RELAWAN PPKM MIKRO, Wagub Banten Andika Kerahkan Karang Taruna Selengkapnya dapat dilihat di Putraindo News - https://t.co/uKFQN9Wu8p https://t.co/8eFH9PBArN",[]
2021-07-09 23:50:23,pikiran_rakyat,"Bandung, Jawa Barat",0,"KOCAK! KETIKA TUKANG TAMBAL BAN KEBINGUNGAN SAAT DIMINTA LAYANI ONLINE SAJA OLEH PETUGAS PPKM
#tambalban #online #PPKMDarurat 
https://t.co/ZkzpSgbAgs via @YouTube","[{'text': 'tambalban', 'indices': [94, 104]}, {'text': 'online', 'indices': [105, 112]}, {'text': 'PPKMDarurat', 'indices': [113, 125]}]"
2021-07-09 23:50:16,ngaliyan_polsek,,0,Pelaku usaha yang melanggar Perwal Kota Semarang nomor 41 tahun 2021 dilakukan penyegelan sementara oleh petugas PPKM Mikro Kelurahan Kalipancur https://t.co/cTm1FsNzP4,[]
2021-07-09 23:50:14,rudijanto7067,Indonesia,0,"@KawalCOVID19 mari bersama lakukan PROKES dengan baik &amp; benar, awasi lingkungan,beri tahu agar tidak ada kegiatan yg berpotensi menimbulkan kerumunan agar pandemi ini segera berlalu  bersyukur jk bnyk masy ikut peduli dengan mematuhi PPKM. Bersama kita bisa melawan pandemi 🙏i",[]
2021-07-09 23:50:11,SR98JUYEON,nsfw🔞 — ND | 奇跡❤,0,@SR01RYUJIN Ppkm avanya .g,[]
2021-07-09 23:50:04,EksisSosmed,Sabang - marauke,2,"Ente boleh ga percaya, boleh ga takut ama kopid, tpi jangan nantangin juga anjirr. Takabur bgt, biasanya yg kaya begitu cepat atau lambat juga pasti kena. Karna Yang Maha Kuasa ga suka sifat takabur.

Yuk Disiplin PPKM #RakyatBersamaJokowi https://t.co/JoZ5vT3uFq","[{'text': 'RakyatBersamaJokowi', 'indices': [219, 239]}]"
2021-07-09 23:50:02,kelptshake,"Jaen, Spain",0,"Penerapan ppkm darurat agak sulit dilakukan sejatinya karena rakyat sudah terlanjur kehilangan kepercayaan terhadap pemerintah, akhirnya segala bentuk penegakan aturan selalu dianggap sebagai sikap arogansi",[]
2021-07-09 23:49:56,PadiOyan,Indonesia,0,@geloraco Cabut PPKM darurat berlakukan new normal kasihan rakyat yg susah cari nafkah,[]
2021-07-09 23:49:51,ini_aki_aki,,0,@KakekHalal @Bhoray13 @aniesbaswedan ini melanggar PPKM gak ??? hah ??,[]
2021-07-09 23:49:48,_RamadhanIrwan,"Riau, Indonesia",0,Habis PSBB ( Pernah Sefrekuensi Berujung Bubaran ) Sekarang jadi PPKM ( Pernah Perhatian Kemudian Menghilang ),[]
2021-07-09 23:49:36,Urrangawak,🇮🇩,17,"Menghindari bahaya itu harus diutamakan.

PPKM darurat adalah bentuk tanggung jawab pemerintah terhadap keselamatan warga bangsa...
#PPKMVaksinasiSaveNKRI https://t.co/M3TFSwJtky","[{'text': 'PPKMVaksinasiSaveNKRI', 'indices': [132, 154]}]"
2021-07-09 23:49:03,lelaki_biasa91,,0,@huntuhadid_ PPKM : pernah peluk kan mbak? 😂😂😂😂,[]
2021-07-09 23:49:03,RakaFMBandung,Bandung West Java,3,"Apa itu ""Sidang Tipiring On The Street"" bagi pelanggar PPKM Darurat.. 🤔

~ #SenyumPagi ""Semangat Menyambut Pagi"" Jam 6-9 pagi w/ @diaryjeanmarlon!

(((ON AIR))) on 98,8 Raka FM Bandung https://t.co/Nx9O2bq5By","[{'text': 'SenyumPagi', 'indices': [75, 86]}]"
2021-07-09 23:48:33,AnggaPu71307693,,0,"@EnggalPMT Jujur saja saat ini saya tidak sedikit pun memikirkan tentang divaksin atau tidak, bagi saya yg lebih pnting bagaimana nasib usaha saya mulai diterapkan PPKM d Banda aceh, yg mana btas waktu pedangan kaki 5 smpai 20.00 tpi restoran boleh 24 jam melayani pembeli. ,😭😭",[]
2021-07-09 23:48:19,Tiarauliaaul,,0,Khofifah sampai berpesan juga pada masyarakat yang tak memiliki kepentingan untuk senantiasa di rumah saja selama PPKM Darurat,[]
2021-07-09 23:48:17,AlbertSolo2,"Surakarta, Jawa Tengah",6,"Wakil gubernur DKI Jakarta menyayangkan masih adanya masjid yang masih saja mengadakan ibadah shalat Jum'at yang selama PPKM darurat di larang keras,hal ini terbukti dengan banyaknya jamaah shalat Jum'at di 2 masjid di daerah Sunter Jakarta Utara pada Jumat kemarin",[]
2021-07-09 23:48:16,SAFANews3,,0,"ASYIK NGOPI NGOPI CANTIK SAAT PPKM, 8 PETUGAS DISHUB DIP3CAT ANIES BASWEDAN Tonton video lengkapnya : https://t.co/gQRIwv9ISk",[]
